season,date,home_team,away_team,home_score,away_score,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result,home_elo,away_elo,elo_diff,hpg,apg,hpl5,apl5,hpl5_home,apl5_away,home_wins_last_5,home_draws_last_5,home_losses_last_5,away_wins_last_5,away_draws_last_5,away_losses_last_5,home_goals_scored_last_5,home_goals_conceded_last_5,away_goals_scored_last_5,away_goals_conceded_last_5,home_yellows_last_5,away_yellows_last_5,home_reds_last_5,away_reds_last_5,home_xg,away_xg,home_ppda,away_ppda,home_deep_completions,away_deep_completions
2021,2021-03-21,Sampdoria,Torino,1.0,0.0,0,1,0,0,H,1605.81,1584.23,21.58,3,0,2,5,7,5,0,2,3,2,1,2,4.0,9.0,7.0,8.0,10,7,0,1,0.774348,0.739358,11.44,5.434782608695652,3.0,4.0
2021,2021-03-21,Roma,Napoli,0.0,2.0,5,3,0,0,A,1776.54,1758.84,17.7,0,3,7,7,12,4,2,1,2,3,1,1,4.0,5.0,11.0,8.0,10,9,0,1,0.733296,1.07404,15.80952380952381,12.148148148148149,8.0,6.0
2021,2021-03-21,Juventus,Benevento,0.0,1.0,2,3,0,0,A,1863.41,1534.55,328.86,0,3,13,4,15,2,4,1,0,0,2,3,13.0,3.0,2.0,10.0,9,12,0,1,2.31196,0.247326,3.103448275862069,11.25925925925926,4.0,4.0
2021,2021-03-21,Fiorentina,Milan,2.0,3.0,1,3,0,0,A,1623.72,1771.57,-147.85,0,3,7,7,7,12,2,1,2,2,1,2,11.0,7.0,5.0,6.0,8,10,0,1,0.445056,1.83261,15.157894736842104,7.1,2.0,8.0
2021,2021-04-03,Torino,Juventus,2.0,2.0,3,2,0,0,D,1577.71,1847.65,-269.94,1,1,6,6,6,7,2,0,3,3,1,1,7.0,9.0,10.0,4.0,6,8,1,0,1.15909,3.29698,14.208333333333334,6.7,2.0,9.0
2021,2021-04-03,Cagliari,Verona,0.0,2.0,1,3,0,0,A,1553.84,1606.41,-52.57,0,3,7,7,4,4,2,1,2,1,1,3,7.0,7.0,6.0,8.0,10,10,1,0,1.24308,1.30136,10.133333333333333,8.19047619047619,10.0,14.0
2021,2021-04-03,Milan,Sampdoria,1.0,1.0,2,4,0,1,D,1776.73,1612.34,164.39,1,1,10,13,4,5,3,1,1,1,2,2,8.0,5.0,5.0,8.0,11,7,1,0,0.96551,1.01539,8.095238095238095,13.826086956521738,17.0,4.0
2021,2021-04-03,Benevento,Parma,2.0,2.0,2,1,0,0,D,1550.31,1533.91,16.4,1,1,4,10,3,3,1,1,3,1,2,2,3.0,10.0,9.0,9.0,12,15,0,0,1.38823,1.2091,12.74074074074074,4.96,3.0,11.0
2021,2021-04-03,Bologna,Inter,0.0,1.0,4,4,0,0,A,1614.44,1892.38,-277.94,0,3,9,3,10,13,3,0,2,5,0,0,9.0,7.0,11.0,2.0,12,3,0,0,1.26861,2.12357,12.4,11.958333333333334,8.0,10.0
2021,2021-04-03,Lazio,Spezia,2.0,1.0,2,3,2,0,H,1754.95,1523.34,231.61,3,0,9,3,15,3,3,0,2,1,2,2,6.0,7.0,6.0,10.0,10,6,0,0,2.36513,0.938101,9.392857142857142,12.0,7.0,0.0
2021,2021-04-03,Genoa,Fiorentina,1.0,1.0,2,1,0,1,D,1593.42,1618.56,-25.14,1,1,5,5,9,4,1,2,2,1,1,3,4.0,7.0,10.0,10.0,12,5,0,0,1.18401,0.905325,11.75,14.714285714285714,3.0,4.0
2021,2021-04-03,Atalanta,Udinese,3.0,2.0,0,2,0,0,H,1825.72,1618.86,206.86,3,0,12,6,10,6,4,0,1,2,2,1,12.0,3.0,5.0,3.0,8,5,0,0,2.63099,0.738068,5.604651162790698,30.0,27.0,4.0
2021,2021-04-03,Napoli,Crotone,4.0,3.0,0,4,0,0,H,1772.02,1476.34,295.68,3,0,13,7,15,0,4,1,0,1,0,4,11.0,4.0,9.0,15.0,11,15,1,0,3.45014,1.17165,8.846153846153847,20.68421052631579,20.0,2.0
2021,2021-04-03,Sassuolo,Roma,2.0,2.0,4,3,0,0,D,1640.74,1763.36,-122.62,1,1,5,2,6,4,1,2,2,2,0,3,9.0,11.0,4.0,7.0,8,14,0,0,3.38116,1.55499,11.05,19.857142857142858,8.0,4.0
2021,2021-04-07,Juventus,Napoli,2.0,1.0,1,2,0,0,H,1841.74,1773.76,67.98,3,0,10,7,12,7,3,1,1,4,1,0,11.0,5.0,13.0,7.0,8,9,0,0,1.61051,1.36435,12.416666666666666,12.571428571428571,4.0,6.0
2021,2021-04-07,Inter,Sassuolo,2.0,1.0,2,3,0,0,H,1895.12,1643.24,251.88,3,0,15,9,15,4,5,0,0,1,2,2,9.0,2.0,10.0,12.0,6,11,0,0,1.27678,0.868116,31.571428571428573,10.61904761904762,7.0,8.0
2021,2021-04-10,Parma,Milan,1.0,3.0,4,4,0,1,A,1538.57,1774.79,-236.22,0,3,5,8,4,12,1,2,2,2,2,1,9.0,9.0,7.0,5.0,12,10,0,1,1.7023,1.0074,12.578947368421051,16.7,11.0,6.0
2021,2021-04-10,Spezia,Crotone,3.0,2.0,1,1,0,0,H,1524.1,1477.82,46.28,3,0,4,1,8,0,1,1,3,1,0,4,5.0,10.0,12.0,17.0,6,17,0,0,1.39234,1.43962,10.136363636363637,11.310344827586206,7.0,8.0
2021,2021-04-10,Udinese,Torino,0.0,1.0,0,3,0,0,A,1619.24,1586.84,32.4,0,3,5,5,10,5,1,2,2,1,1,3,6.0,6.0,8.0,11.0,6,7,0,1,1.03189,1.53854,6.64,15.428571428571429,8.0,1.0
2021,2021-04-11,Fiorentina,Atalanta,2.0,3.0,3,1,0,0,A,1622.04,1831.78,-209.74,0,3,5,11,4,12,1,2,2,4,0,1,11.0,10.0,13.0,5.0,4,5,1,0,1.28762,3.07955,16.09090909090909,7.655172413793103,5.0,15.0
2021,2021-04-11,Inter,Cagliari,1.0,0.0,1,1,0,0,H,1900.5,1546.34,354.16,3,0,15,9,15,4,5,0,0,1,1,3,8.0,3.0,5.0,9.0,8,8,0,0,1.25573,0.242059,11.366666666666667,34.22222222222222,15.0,3.0
2021,2021-04-11,Juventus,Genoa,3.0,1.0,3,3,0,0,H,1850.43,1596.38,254.05,3,0,10,7,12,7,3,1,1,1,3,1,10.0,6.0,5.0,5.0,7,12,0,0,2.82825,1.47493,11.73913043478261,18.541666666666668,11.0,4.0
2021,2021-04-11,Roma,Bologna,1.0,0.0,3,1,0,0,H,1773.65,1614.92,158.73,3,0,7,7,9,7,2,1,2,2,0,3,5.0,7.0,7.0,8.0,14,15,0,0,1.3735,2.0125,19.38888888888889,13.411764705882351,9.0,7.0
2021,2021-04-11,Verona,Lazio,0.0,1.0,0,2,0,0,A,1620.36,1760.63,-140.27,0,3,6,12,7,6,2,0,3,3,0,2,7.0,7.0,7.0,8.0,11,8,0,2,0.215489,0.457956,9.5,8.84,3.0,8.0
2021,2021-04-11,Sampdoria,Napoli,0.0,2.0,0,3,0,0,A,1620.72,1771.5,-150.78,0,3,6,3,7,7,1,3,1,4,0,1,6.0,7.0,11.0,6.0,10,9,1,0,0.904896,1.89882,8.703703703703704,14.0,8.0,11.0
2021,2021-04-12,Benevento,Sassuolo,0.0,1.0,3,2,0,0,A,1552.1,1644.3,-92.2,0,3,5,11,3,4,1,2,2,1,1,3,5.0,10.0,8.0,11.0,12,12,0,0,0.392283,1.28252,27.33333333333333,4.851851851851852,5.0,7.0
2021,2021-04-17,Cagliari,Parma,4.0,3.0,4,2,0,0,H,1546.08,1534.78,11.3,3,0,1,7,3,3,0,1,4,1,2,2,4.0,10.0,9.0,10.0,7,16,0,0,2.36238,1.6174,8.882352941176471,13.047619047619047,9.0,5.0
2021,2021-04-17,Crotone,Udinese,1.0,2.0,0,2,0,1,A,1472.96,1610.39,-137.43,0,3,3,3,3,3,1,0,4,1,1,3,13.0,15.0,5.0,6.0,16,5,0,0,1.56852,0.827427,8.72,10.741935483870968,4.0,9.0
2021,2021-04-17,Sampdoria,Verona,3.0,1.0,3,3,0,0,H,1614.69,1616.07,-1.38,3,0,5,5,7,7,1,2,2,1,0,4,5.0,8.0,4.0,8.0,10,10,1,0,1.94443,1.31995,7.863636363636363,14.5,7.0,7.0
2021,2021-04-17,Sassuolo,Fiorentina,3.0,1.0,3,5,0,0,H,1651.73,1619.25,32.48,3,0,7,4,6,5,2,1,2,1,2,2,9.0,9.0,12.0,11.0,14,6,0,1,2.27601,0.777004,7.846153846153846,22.94736842105263,7.0,6.0
2021,2021-04-18,Bologna,Spezia,4.0,1.0,1,1,0,0,H,1612.35,1530.99,81.36,3,0,6,6,7,3,2,0,3,2,1,2,7.0,8.0,8.0,9.0,14,7,0,0,3.12881,0.532614,13.88888888888889,8.923076923076923,3.0,9.0
2021,2021-04-18,Atalanta,Juventus,1.0,0.0,3,2,0,0,H,1836.59,1854.63,-18.04,3,0,12,6,13,8,4,0,1,3,1,1,11.0,6.0,10.0,6.0,6,10,0,0,0.979557,0.795659,8.305555555555555,8.814814814814815,7.0,12.0
2021,2021-04-18,Milan,Genoa,2.0,1.0,0,1,0,0,H,1780.6,1594.22,186.38,3,0,10,13,5,4,3,1,1,1,2,2,9.0,5.0,5.0,7.0,10,14,2,0,1.21528,1.31309,10.76923076923077,18.235294117647054,7.0,2.0
2021,2021-04-18,Napoli,Inter,1.0,1.0,5,2,0,0,D,1779.56,1902.79,-123.23,1,1,12,9,15,15,4,0,1,5,0,0,10.0,5.0,7.0,2.0,10,8,0,0,0.584142,1.0199,17.210526315789473,18.72222222222222,4.0,4.0
2021,2021-04-18,Torino,Roma,3.0,1.0,2,1,0,1,H,1597.71,1781.25,-183.54,3,0,7,7,6,5,2,1,2,2,1,2,7.0,7.0,4.0,6.0,8,15,0,0,3.37014,1.507,9.266666666666667,10.15,9.0,6.0
2021,2021-04-18,Lazio,Benevento,5.0,3.0,2,3,0,0,H,1766.95,1546.7,220.25,3,0,12,6,15,5,4,0,1,1,2,2,8.0,6.0,5.0,8.0,8,15,2,0,3.64262,1.40017,11.823529411764708,14.26086956521739,9.0,4.0
2021,2021-04-20,Verona,Fiorentina,1.0,2.0,2,3,0,0,A,1605.87,1610.34,-4.47,0,3,3,9,4,4,1,0,4,1,1,3,5.0,9.0,10.0,11.0,11,11,0,1,1.9565,1.14388,8.0,14.0,7.0,6.0
2021,2021-04-21,Juventus,Parma,3.0,1.0,2,2,0,0,H,1847.26,1527.92,319.34,3,0,7,4,12,3,2,1,2,1,1,3,7.0,6.0,9.0,11.0,10,15,0,0,2.49694,1.3096,12.666666666666666,12.64516129032258,5.0,2.0
2021,2021-04-21,Udinese,Cagliari,0.0,1.0,0,2,0,0,A,1615.79,1552.94,62.85,0,3,4,10,9,4,1,1,3,1,0,4,5.0,7.0,6.0,11.0,6,8,1,0,0.764035,1.37919,12.15,11.407407407407408,11.0,6.0
2021,2021-04-21,Genoa,Benevento,2.0,2.0,2,0,0,0,D,1591.11,1543.09,48.02,1,1,5,5,7,5,1,2,2,1,1,3,6.0,8.0,7.0,12.0,11,14,0,0,1.28057,1.03972,8.75,14.375,6.0,4.0
2021,2021-04-21,Spezia,Inter,1.0,1.0,2,0,0,0,D,1522.2,1900.41,-378.21,1,1,6,0,11,13,2,0,3,4,1,0,8.0,12.0,7.0,3.0,6,10,0,0,0.0315577,2.88353,51.625,15.133333333333333,0.0,15.0
2021,2021-04-21,Bologna,Torino,1.0,1.0,4,2,0,0,D,1621.14,1613.99,7.15,1,1,9,6,10,7,3,0,2,3,1,1,10.0,6.0,9.0,6.0,15,10,0,0,0.327911,1.85996,5.724137931034483,6.233333333333333,2.0,8.0
2021,2021-04-21,Crotone,Sampdoria,0.0,1.0,1,1,0,0,A,1467.56,1624.89,-157.33,0,3,0,6,3,3,0,0,5,2,1,2,10.0,15.0,6.0,7.0,12,9,0,1,0.688921,2.0374,22.61111111111111,21.58333333333333,7.0,11.0
2021,2021-04-21,Milan,Sassuolo,1.0,2.0,0,1,0,0,A,1783.7,1660.64,123.06,0,3,10,10,5,6,3,1,1,2,1,2,9.0,6.0,9.0,8.0,10,14,2,0,1.11244,2.13785,7.625,11.76,9.0,10.0
2021,2021-04-22,Roma,Atalanta,1.0,1.0,3,1,1,1,D,1764.97,1843.96,-78.99,1,1,4,4,9,12,1,1,3,5,0,0,4.0,9.0,12.0,5.0,15,8,1,0,1.11253,2.39045,6.655172413793103,16.61904761904762,5.0,20.0
2021,2021-04-22,Napoli,Lazio,5.0,2.0,4,4,0,0,H,1781.93,1770.56,11.37,3,0,10,7,13,6,3,1,1,5,0,0,10.0,6.0,12.0,6.0,13,9,0,2,1.59439,1.43947,32.2,8.529411764705882,3.0,12.0
2021,2021-04-24,Sassuolo,Sampdoria,1.0,0.0,0,0,0,0,H,1672.52,1629.85,42.67,3,0,10,7,9,5,3,1,1,3,1,1,9.0,6.0,6.0,4.0,13,8,0,1,1.66072,0.986504,9.26086956521739,28.73333333333333,11.0,10.0
2021,2021-04-24,Parma,Crotone,3.0,4.0,3,2,0,0,A,1525.83,1462.6,63.23,0,3,1,7,4,0,0,1,4,0,0,5,8.0,14.0,8.0,13.0,14,10,0,0,2.13448,2.71958,7.285714285714286,24.363636363636363,5.0,2.0
2021,2021-04-24,Genoa,Spezia,2.0,0.0,2,2,0,0,H,1588.59,1529.68,58.91,3,0,5,5,5,0,1,2,2,2,1,2,7.0,9.0,8.0,10.0,10,8,0,0,2.46449,0.932413,10.827586206896552,9.31578947368421,4.0,8.0
2021,2021-04-25,Atalanta,Bologna,5.0,0.0,0,1,0,1,H,1842.83,1619.76,223.07,3,0,13,7,15,4,4,1,0,2,1,2,10.0,5.0,8.0,6.0,7,17,1,0,4.45853,0.901726,8.25,13.785714285714286,16.0,1.0
2021,2021-04-25,Benevento,Udinese,2.0,4.0,2,2,0,0,A,1545.6,1604.87,-59.27,0,3,5,8,2,6,1,2,2,1,0,4,8.0,10.0,4.0,7.0,11,5,0,1,2.51862,1.34953,8.136363636363637,18.153846153846157,14.0,9.0
2021,2021-04-25,Cagliari,Roma,3.0,2.0,3,1,0,0,H,1563.86,1766.1,-202.24,3,0,6,6,6,5,2,0,3,1,2,2,6.0,8.0,5.0,8.0,10,15,0,2,1.26292,1.58437,19.05263157894737,6.0,4.0,3.0
2021,2021-04-25,Fiorentina,Juventus,1.0,1.0,3,1,0,0,D,1619.43,1849.35,-229.92,1,1,4,10,4,5,1,1,3,3,1,1,8.0,11.0,10.0,6.0,13,10,1,0,1.21138,1.15603,17.36842105263158,3.193548387096774,2.0,3.0
2021,2021-04-25,Inter,Verona,1.0,0.0,0,3,0,0,H,1892.93,1596.77,296.16,3,0,11,5,15,7,3,2,0,1,0,4,6.0,3.0,4.0,8.0,9,11,0,0,0.85992,1.06135,27.6,19.58823529411765,7.0,6.0
2021,2021-04-26,Lazio,Milan,3.0,0.0,2,0,0,0,H,1759.02,1771.82,-12.8,3,0,12,6,15,12,4,0,1,3,1,1,11.0,9.0,10.0,7.0,13,9,2,1,2.28486,1.83,15.181818181818182,10.227272727272728,7.0,10.0
2021,2021-04-26,Torino,Napoli,0.0,2.0,2,1,1,0,A,1615.37,1793.47,-178.1,0,3,8,5,8,10,2,2,1,3,1,1,7.0,5.0,13.0,8.0,11,14,0,0,1.04779,3.0505,12.0,12.047619047619047,3.0,10.0
2021,2021-05-01,Crotone,Inter,0.0,2.0,1,2,0,0,A,1471.06,1892.47,-421.41,0,3,3,9,3,11,1,0,4,3,2,0,10.0,13.0,6.0,3.0,8,5,0,0,0.759966,2.34169,22.785714285714285,11.63157894736842,4.0,14.0
2021,2021-05-01,Verona,Spezia,1.0,1.0,6,2,0,0,D,1592.88,1519.68,73.2,1,1,3,9,1,0,1,0,4,1,1,3,4.0,7.0,6.0,11.0,11,9,0,0,2.04122,1.17641,6.114285714285714,8.541666666666666,2.0,6.0
2021,2021-05-01,Milan,Benevento,2.0,0.0,2,0,0,0,H,1757.23,1532.68,224.55,3,0,7,7,5,5,2,1,2,0,2,3,7.0,8.0,9.0,14.0,6,10,1,0,3.44683,0.742758,14.625,19.5625,20.0,6.0
2021,2021-05-02,Udinese,Juventus,1.0,2.0,3,0,0,0,A,1613.44,1842.21,-228.77,0,3,6,12,6,6,2,0,3,3,1,1,8.0,8.0,9.0,5.0,6,9,1,0,0.372087,2.79425,20.642857142857142,6.052631578947368,5.0,5.0
2021,2021-05-02,Sampdoria,Roma,2.0,0.0,0,2,0,0,H,1621.91,1745.44,-123.53,3,0,7,7,7,4,2,1,2,1,2,2,5.0,5.0,7.0,9.0,8,11,1,2,1.37262,1.63837,8.74074074074074,12.947368421052632,8.0,10.0
2021,2021-05-02,Sassuolo,Atalanta,1.0,1.0,5,1,1,1,D,1676.1,1846.11,-170.01,1,1,12,6,11,10,4,0,1,4,1,0,8.0,4.0,13.0,5.0,9,5,0,1,1.26321,1.94826,8.947368421052632,12.724137931034482,4.0,8.0
2021,2021-05-02,Lazio,Genoa,4.0,3.0,3,4,0,0,H,1769.26,1594.25,175.01,3,0,12,3,15,3,4,0,1,1,2,2,13.0,9.0,7.0,8.0,12,10,2,0,2.90489,1.12186,13.35,14.36842105263158,20.0,9.0
2021,2021-05-02,Bologna,Fiorentina,3.0,3.0,2,2,0,0,D,1612.13,1622.22,-10.09,1,1,4,4,10,7,1,1,3,1,2,2,5.0,9.0,7.0,9.0,11,15,1,1,1.93952,2.01163,5.185185185185185,20.928571428571427,9.0,6.0
2021,2021-05-02,Napoli,Cagliari,1.0,1.0,1,3,0,0,D,1797.82,1573.74,224.08,1,1,10,7,13,7,3,1,1,3,0,2,11.0,5.0,8.0,8.0,15,11,0,0,2.9066,1.88547,10.391304347826088,17.05263157894737,15.0,6.0
2021,2021-05-03,Torino,Parma,1.0,0.0,0,3,0,0,H,1606.67,1513.02,93.65,3,0,8,8,7,3,2,2,1,0,1,4,7.0,6.0,10.0,16.0,12,12,1,0,1.35363,0.402756,11.31578947368421,7.107142857142857,7.0,2.0
2021,2021-05-08,Fiorentina,Lazio,2.0,0.0,4,7,0,1,H,1623.65,1772.87,-149.22,3,0,5,8,2,6,1,2,2,4,0,1,9.0,11.0,15.0,11.0,16,13,0,0,1.42543,0.980945,20.928571428571427,5.2105263157894735,4.0,11.0
2021,2021-05-08,Inter,Sampdoria,5.0,1.0,0,2,0,0,H,1894.72,1636.51,258.21,3,0,11,5,15,5,3,2,0,3,0,2,6.0,2.0,6.0,4.0,5,4,0,0,1.95771,1.4093,13.35,19.7,5.0,10.0
2021,2021-05-08,Spezia,Napoli,1.0,4.0,3,2,0,0,A,1523.34,1791.81,-268.47,0,3,5,2,9,12,1,2,2,3,2,0,6.0,10.0,11.0,4.0,8,14,0,0,1.27161,2.32097,12.807692307692308,15.65,3.0,6.0
2021,2021-05-08,Udinese,Bologna,1.0,1.0,1,1,0,0,D,1610.09,1611.62,-1.53,1,1,6,15,3,3,2,0,3,1,2,2,7.0,7.0,8.0,11.0,7,9,1,1,0.488745,2.52775,17.466666666666665,10.0,9.0,6.0
2021,2021-05-09,Benevento,Cagliari,1.0,3.0,2,2,0,0,A,1529.69,1580.68,-50.99,0,3,1,7,1,5,0,1,4,3,1,1,7.0,14.0,9.0,7.0,8,13,0,0,1.11891,1.94848,6.05,10.529411764705882,8.0,3.0
2021,2021-05-09,Parma,Atalanta,2.0,5.0,1,1,0,0,A,1508.9,1843.1,-334.2,0,3,0,6,3,8,0,0,5,3,2,0,8.0,15.0,11.0,4.0,14,6,0,2,1.05585,3.16517,14.61904761904762,15.736842105263158,3.0,17.0
2021,2021-05-09,Genoa,Sassuolo,1.0,2.0,2,0,0,0,A,1591.56,1680.04,-88.48,0,3,4,1,7,6,1,1,3,4,1,0,9.0,11.0,8.0,3.0,12,11,0,1,0.749499,1.91968,16.434782608695652,7.583333333333333,3.0,4.0
2021,2021-05-09,Verona,Torino,1.0,1.0,3,3,0,0,D,1590.14,1611.71,-21.57,1,1,1,7,1,7,0,1,4,3,1,1,3.0,8.0,6.0,4.0,14,9,0,1,1.76249,0.858971,5.958333333333333,9.375,6.0,3.0
2021,2021-05-09,Roma,Crotone,5.0,0.0,2,0,0,0,H,1733.14,1469.74,263.4,3,0,4,1,7,3,1,1,3,1,0,4,5.0,9.0,7.0,11.0,10,5,2,0,2.34234,0.285602,10.636363636363637,14.12,8.0,4.0
2021,2021-05-09,Juventus,Milan,0.0,3.0,2,2,0,0,A,1846.49,1761.15,85.34,0,3,10,4,12,12,3,1,1,3,0,2,9.0,5.0,8.0,7.0,8,6,0,1,1.10288,1.22848,8.064516129032258,23.266666666666666,11.0,3.0
2021,2021-05-11,Napoli,Udinese,5.0,1.0,0,1,0,0,H,1797.09,1608.86,188.23,3,0,11,8,11,8,3,2,0,2,1,2,13.0,5.0,8.0,7.0,13,8,0,1,3.38173,0.186833,10.966666666666669,18.88888888888889,8.0,2.0
2021,2021-05-12,Sampdoria,Spezia,2.0,2.0,2,2,0,0,D,1632.42,1518.06,114.36,1,1,9,3,10,1,3,0,2,0,2,3,7.0,7.0,4.0,12.0,6,10,0,0,1.83643,2.7592,8.952380952380953,14.88888888888889,8.0,8.0
2021,2021-05-12,Sassuolo,Juventus,1.0,3.0,1,2,0,0,A,1686.91,1826.74,-139.83,0,3,13,7,11,8,4,1,0,2,1,2,9.0,4.0,6.0,7.0,9,7,1,0,2.23729,1.36904,8.222222222222221,20.473684210526315,13.0,0.0
2021,2021-05-12,Lazio,Parma,1.0,0.0,1,3,0,0,H,1757.82,1505.34,252.48,3,0,9,0,15,2,3,0,2,0,0,5,14.0,13.0,9.0,17.0,18,11,1,0,1.35561,0.569751,11.714285714285714,14.15,14.0,3.0
2021,2021-05-12,Torino,Milan,0.0,7.0,2,1,0,0,A,1612.4,1780.91,-168.51,0,3,8,5,10,12,2,2,1,3,0,2,6.0,5.0,8.0,6.0,9,4,1,0,0.86194,4.30596,10.243243243243244,8.107142857142858,4.0,8.0
2021,2021-05-12,Cagliari,Fiorentina,0.0,0.0,1,2,0,0,D,1591.69,1638.7,-47.01,1,1,13,7,9,8,4,1,0,2,2,1,12.0,7.0,9.0,8.0,14,17,0,0,0.346121,0.10611,10.31578947368421,23.0,5.0,1.0
2021,2021-05-12,Atalanta,Benevento,2.0,0.0,2,4,0,1,H,1846.66,1518.69,327.97,3,0,11,5,15,5,3,2,0,0,1,4,13.0,4.0,8.0,16.0,6,7,2,0,1.79069,0.183599,5.64,18.705882352941178,18.0,6.0
2021,2021-05-12,Inter,Roma,3.0,1.0,0,4,0,0,H,1898.81,1737.36,161.45,3,0,11,5,15,1,3,2,0,1,1,3,10.0,3.0,9.0,9.0,4,9,0,2,2.30537,0.961595,58.8,27.33333333333333,11.0,11.0
2021,2021-05-12,Bologna,Genoa,0.0,2.0,1,2,0,0,A,1612.85,1584.7,28.15,0,3,6,3,8,3,1,3,1,1,1,3,9.0,11.0,9.0,10.0,9,11,1,0,2.30788,1.65544,5.722222222222222,18.928571428571427,10.0,1.0
2021,2021-05-13,Crotone,Verona,2.0,1.0,3,1,0,0,H,1465.53,1589.46,-123.93,3,0,3,12,3,6,1,0,4,0,2,3,5.0,13.0,4.0,8.0,4,17,0,0,0.646392,0.622067,16.470588235294116,9.941176470588236,5.0,8.0
2021,2021-05-15,Genoa,Atalanta,3.0,4.0,1,2,0,0,A,1598.74,1848.55,-249.81,0,3,7,7,6,11,2,1,2,3,2,0,10.0,8.0,14.0,4.0,12,5,0,2,1.7247,2.28339,26.071428571428573,14.73913043478261,4.0,16.0
2021,2021-05-15,Juventus,Inter,3.0,2.0,4,4,1,1,H,1834.44,1903.55,-69.11,3,0,10,10,9,11,3,1,1,4,1,0,9.0,7.0,12.0,3.0,7,2,0,0,3.16532,1.34382,19.6875,10.869565217391305,2.0,8.0
2021,2021-05-15,Roma,Lazio,2.0,0.0,2,1,0,1,H,1732.62,1759.85,-27.23,3,0,4,1,10,6,1,1,3,3,0,2,9.0,9.0,10.0,10.0,12,17,1,1,1.03543,0.765258,18.157894736842103,17.666666666666668,6.0,3.0
2021,2021-05-15,Spezia,Torino,4.0,1.0,3,5,0,0,H,1522.3,1599.62,-77.32,3,0,3,6,8,5,0,3,2,1,2,2,5.0,10.0,3.0,11.0,11,9,0,1,2.73126,0.940601,7.727272727272727,5.6,3.0,5.0
2021,2021-05-16,Fiorentina,Napoli,0.0,2.0,5,2,1,0,A,1638.58,1803.17,-164.59,0,3,9,6,5,12,2,3,0,4,1,0,8.0,5.0,17.0,5.0,14,8,0,0,0.344483,1.90774,25.4,8.181818181818182,1.0,3.0
2021,2021-05-16,Benevento,Crotone,1.0,1.0,2,2,0,1,D,1516.79,1475.69,41.1,1,1,1,7,1,3,0,1,4,2,0,3,5.0,13.0,6.0,12.0,8,7,1,0,1.7951,1.10271,10.375,16.0,12.0,6.0
2021,2021-05-16,Udinese,Sampdoria,0.0,1.0,3,1,0,0,A,1602.77,1628.18,-25.41,0,3,4,10,1,4,1,1,3,2,1,2,7.0,11.0,6.0,8.0,7,5,0,0,0.344524,1.40036,15.842105263157896,15.75,5.0,10.0
2021,2021-05-16,Parma,Sassuolo,1.0,3.0,1,0,0,0,A,1503.32,1679.21,-175.89,0,3,0,6,3,9,0,0,5,3,1,1,6.0,14.0,7.0,6.0,12,7,0,1,0.998801,2.48538,23.529411764705884,9.136363636363637,8.0,17.0
2021,2021-05-16,Milan,Cagliari,0.0,0.0,2,2,0,0,D,1793.7,1591.81,201.89,1,1,9,9,7,7,3,0,2,3,2,0,13.0,5.0,8.0,4.0,5,11,0,0,1.40469,0.425678,10.15,19.866666666666667,11.0,1.0
2021,2021-05-17,Verona,Bologna,2.0,2.0,3,3,0,0,D,1579.29,1598.81,-19.52,1,1,2,5,2,4,0,2,3,0,3,2,4.0,7.0,5.0,12.0,15,9,0,1,1.98719,2.04284,7.928571428571429,11.72222222222222,7.0,4.0
2021,2021-05-18,Lazio,Torino,0.0,0.0,4,0,0,0,D,1749.31,1584.09,165.22,1,1,9,0,15,5,3,0,2,1,1,3,8.0,7.0,3.0,14.0,14,12,2,1,2.14691,0.280579,6.533333333333333,15.478260869565217,14.0,2.0
2021,2021-05-22,Crotone,Fiorentina,0.0,0.0,2,2,0,0,D,1478.12,1631.59,-153.47,1,1,7,7,3,6,2,1,2,1,3,1,7.0,12.0,6.0,6.0,8,16,1,1,2.41313,0.470867,10.05,14.608695652173912,7.0,6.0
2021,2021-05-22,Sampdoria,Parma,3.0,0.0,1,1,0,0,H,1636.8,1496.79,140.01,3,0,7,4,10,1,2,1,2,0,0,5,6.0,8.0,6.0,14.0,5,11,0,0,1.34869,0.720234,26.571428571428573,17.36842105263158,6.0,5.0
2021,2021-05-22,Cagliari,Genoa,0.0,1.0,1,3,0,1,A,1597.92,1595.48,2.44,0,3,9,6,7,6,2,3,0,2,0,3,7.0,4.0,11.0,10.0,11,11,0,0,2.16617,1.63375,19.176470588235293,23.285714285714285,8.0,5.0
2021,2021-05-23,Napoli,Verona,1.0,1.0,3,4,0,0,D,1810.16,1578.63,231.53,1,1,13,10,11,3,4,1,0,0,3,2,14.0,3.0,5.0,7.0,6,16,0,0,1.57132,0.51703,8.185185185185185,7.515151515151516,5.0,3.0
2021,2021-05-23,Bologna,Juventus,1.0,4.0,1,2,0,0,A,1599.47,1843.17,-243.7,0,3,3,6,5,8,0,3,2,3,1,1,6.0,13.0,9.0,8.0,8,9,1,1,1.06031,3.63043,13.36842105263158,13.666666666666666,10.0,11.0
2021,2021-05-23,Inter,Udinese,5.0,1.0,1,0,0,0,H,1894.82,1594.16,300.66,3,0,12,3,15,7,4,0,1,1,1,3,13.0,5.0,7.0,11.0,6,10,1,0,3.52785,1.16043,12.772727272727272,11.91304347826087,4.0,5.0
