season,date,home_team,away_team,home_score,away_score,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,result,home_elo,away_elo,elo_diff,hpg,apg,hpl5,apl5,hpl5_home,apl5_away,home_wins_last_5,home_draws_last_5,home_losses_last_5,away_wins_last_5,away_draws_last_5,away_losses_last_5,home_goals_scored_last_5,home_goals_conceded_last_5,away_goals_scored_last_5,away_goals_conceded_last_5,home_yellows_last_5,away_yellows_last_5,home_reds_last_5,away_reds_last_5,home_xg,away_xg,home_ppda,away_ppda,home_deep_completions,away_deep_completions,home_xg_last_5,home_xga_last_5,home_ppda_last_5,home_ppda_faced_last_5,home_deep_completions_last_5,home_deep_completions_allowed_last_5,away_xg_last_5,away_xga_last_5,away_ppda_last_5,away_ppda_faced_last_5,away_deep_completions_last_5,away_deep_completions_allowed_last_5,xg_form_diff_last_5,xga_form_diff_last_5,ppda_diff_last_5,deep_completions_diff_last_5
1516,2016-01-20,Sassuolo,Torino,1.0,1.0,2,4,0,0,D,1662.97,1657.29,5.68,1,1,8,8,11,3,2,2,1,1,1,3,8.0,7.0,6.0,7.0,10,13,1,0,1.59728,0.960259,6.357142857142857,12.043478260869565,9.0,4.0,1.9485219999999999,1.2083048,8.350580260154553,7.274495530012771,6.4,7.8,1.5508440000000001,1.0008343999999998,12.059712960874254,9.608025893284143,3.8,4.2,0.39767799999999975,0.20747040000000028,-3.7091327007197012,2.6000000000000005
1516,2016-01-23,Empoli,Milan,2.0,2.0,2,4,0,0,D,1642.58,1705.56,-62.98,1,1,10,10,9,8,3,1,1,2,2,1,8.0,4.0,8.0,5.0,15,17,0,1,1.30659,1.18014,7.25,8.439024390243903,9.0,5.0,1.2780046,1.374026,6.630549524487288,10.949934832192898,5.0,2.8,1.8808,1.0416476,7.642066690232118,10.403528295376121,7.4,4.4,-0.6027954,0.3323784000000001,-1.0115171657448307,-2.4000000000000004
1516,2016-01-23,Frosinone,Atalanta,0.0,0.0,2,1,0,0,D,1467.39,1594.87,-127.48,1,1,1,7,4,4,0,1,4,0,1,4,8.0,19.0,3.0,9.0,13,13,0,3,0.800838,0.975734,5.303030303030303,7.478260869565218,3.0,5.0,0.7352296,2.9085419999999997,11.533188386326318,6.50772290409819,3.0,9.8,0.8722405999999999,1.8617622,7.835918323015098,8.962704997788588,5.6,4.2,-0.13701099999999988,1.0467797999999997,3.69727006331122,-2.5999999999999996
1516,2016-01-24,Fiorentina,Torino,2.0,0.0,1,4,0,0,H,1756.81,1659.74,97.07,3,0,6,6,10,4,2,0,3,1,1,3,7.0,9.0,6.0,7.0,16,14,0,0,0.834601,1.19235,8.416666666666666,9.375,4.0,6.0,0.9682686,1.100295,5.028692799382455,13.003505613627564,3.4,5.0,1.4139258,1.2726989999999998,10.457297501937052,9.532395641183301,4.4,5.4,-0.44565719999999986,-0.17240399999999978,-5.428604702554598,-1.0000000000000004
1516,2016-01-24,Inter,Carpi,1.0,1.0,3,4,0,1,D,1738.11,1526.48,211.63,1,1,7,13,9,4,2,1,2,2,1,2,7.0,4.0,6.0,8.0,14,7,1,1,2.22439,0.685858,6.0,8.85,11.0,3.0,1.2724222,1.4785524000000003,8.610645768025078,8.53643507030604,5.8,5.8,1.0859257999999998,1.301069,10.625445468509984,6.092602509202915,2.8,3.6,0.18649640000000023,0.1774834000000003,-2.0147997004849056,3.0
1516,2016-01-24,Juventus,Roma,1.0,0.0,2,4,0,0,H,1924.7,1750.32,174.38,3,0,15,9,15,4,5,0,0,1,4,0,15.0,4.0,7.0,5.0,11,11,0,1,0.693173,0.200084,15.545454545454543,10.838709677419354,8.0,1.0,1.747756,0.6519847999999999,9.492775704499843,14.136809397499054,7.2,2.4,1.6764216,1.301797,11.493791536050157,11.123674389736095,5.0,3.8,0.07133440000000002,-0.6498122000000002,-2.0010158315503137,2.2
1516,2016-01-24,Lazio,Chievo,4.0,1.0,2,1,1,1,H,1721.9,1632.13,89.77,3,0,9,9,3,9,2,3,0,2,2,1,8.0,5.0,6.0,6.0,13,13,1,0,2.6703,1.48963,5.7105263157894735,9.916666666666666,16.0,1.0,1.1101086,0.663671,8.565984507746126,8.180714285714286,3.8,2.0,1.0125666,1.1618156000000002,11.69758580596589,8.346489089320306,2.6,3.8,0.09754200000000002,-0.49814460000000016,-3.1316012982197634,1.1999999999999997
1516,2016-01-24,Palermo,Udinese,4.0,1.0,2,3,0,0,H,1591.83,1588.04,3.79,3,0,6,6,6,6,2,0,3,2,0,3,6.0,10.0,4.0,11.0,16,10,1,2,1.9135,1.78224,15.11111111111111,16.46153846153846,7.0,6.0,1.1727724,2.0784,8.705500408875695,5.035742675226547,3.4,8.0,1.1326484,1.509562,14.47394957983193,8.184972396696534,3.0,5.8,0.040123999999999826,0.5688379999999997,-5.768449170956234,0.3999999999999999
1516,2016-01-24,Sampdoria,Napoli,2.0,4.0,2,1,1,0,A,1608.07,1835.62,-227.55,0,3,7,7,4,10,2,1,2,4,1,0,8.0,7.0,13.0,4.0,10,7,1,1,0.564595,3.3808,16.238095238095237,13.263157894736842,10.0,12.0,1.2526448000000001,1.2150234000000002,9.40473990229274,9.20269273225795,4.8,4.4,2.2769399999999997,0.6894836000000001,8.461673782156542,14.391874941259749,7.0,3.2,-1.0242951999999996,0.5255398000000001,0.9430661201361978,-2.2
1516,2016-01-24,Sassuolo,Bologna,0.0,2.0,0,2,0,0,A,1660.52,1543.64,116.88,0,3,6,6,9,12,1,3,1,2,1,2,6.0,7.0,6.0,6.0,9,13,1,2,0.582814,1.77372,10.952380952380953,7.878787878787879,5.0,6.0,1.737376,1.2741120000000001,7.438675498249791,8.423191182186685,6.8,6.6,1.2157277999999998,1.527201,8.32373851294904,7.453488612836438,5.4,6.0,0.5216482000000002,-0.2530889999999999,-0.8850630146992495,1.3999999999999995
1516,2016-01-24,Verona,Genoa,1.0,1.0,2,2,0,0,D,1552.34,1646.12,-93.78,1,1,3,6,1,5,0,3,2,2,0,3,3.0,7.0,8.0,6.0,14,11,0,1,1.74303,0.67278,7.282051282051282,4.525,5.0,1.0,1.3346186000000002,1.600432,12.126384362311136,7.817525252525253,5.0,6.6,1.889269,1.0535913999999997,7.356289372078845,9.618888615888617,6.0,3.8,-0.5546503999999999,0.5468406000000003,4.77009499023229,-1.0
1516,2016-01-30,Atalanta,Sassuolo,1.0,1.0,2,4,0,0,D,1593.57,1642.19,-48.62,1,1,2,8,4,7,0,2,3,1,2,2,3.0,8.0,5.0,8.0,11,8,1,1,1.13065,0.907407,6.7631578947368425,6.514285714285714,6.0,2.0,1.045726,1.7101637999999997,7.472311237668881,8.537596772680363,6.4,3.8,1.5547848,1.3968099999999999,8.329151688725982,7.9693191283146305,7.0,7.0,-0.5090588,0.3133537999999998,-0.856840451057101,-0.5999999999999996
1516,2016-01-30,Carpi,Palermo,1.0,1.0,2,3,0,0,D,1533.36,1602.05,-68.69,1,1,8,5,7,4,2,2,1,2,0,3,7.0,6.0,6.0,10.0,9,16,2,1,1.18567,0.981895,4.674418604651163,7.434782608695652,7.0,4.0,0.9438834000000002,1.3936309999999998,9.337380952380952,5.980602509202915,3.2,4.8,1.0059244,2.136542,10.201406841624234,7.23205036753424,4.4,8.6,-0.0620409999999999,-0.7429110000000001,-0.8640258892432815,-1.2000000000000002
1516,2016-01-30,Roma,Frosinone,3.0,1.0,1,2,0,0,H,1747.63,1468.7,278.93,3,0,6,3,8,1,1,3,1,0,2,3,7.0,6.0,7.0,15.0,12,12,1,0,1.21392,0.515185,7.166666666666667,13.291666666666666,10.0,4.0,1.6702708000000002,1.1553856,11.171878299120234,12.61207564365459,4.8,4.8,0.5970912,2.5541408,11.497794446932378,6.477059288537549,3.0,10.4,1.0731796,-1.3987551999999999,-0.3259161478121442,1.7999999999999998
1516,2016-01-31,Bologna,Sampdoria,3.0,2.0,3,5,0,0,H,1561.97,1601.88,-39.91,3,0,7,13,5,4,2,1,2,2,0,3,7.0,6.0,9.0,10.0,12,8,1,2,1.49711,1.44633,14.636363636363637,8.642857142857142,1.0,3.0,1.3926500000000002,1.1843238,7.557829422039949,8.396345755693583,5.8,5.6,1.281469,1.7269349999999999,9.861882759435597,9.994454745987927,6.8,5.8,0.1111810000000002,-0.5426111999999998,-2.304053337395648,-1.0
1516,2016-01-31,Chievo,Juventus,0.0,4.0,3,2,0,0,A,1624.95,1927.38,-302.43,0,3,5,5,6,15,1,2,2,5,0,0,6.0,10.0,13.0,3.0,11,10,1,0,0.178979,3.68705,14.02777777777778,9.565217391304348,2.0,14.0,0.9987266,1.6742142000000002,12.195204853584936,7.629335093218941,1.8,6.8,1.5497886,0.5146649999999999,9.416152327876464,14.932137539879474,7.0,2.6,-0.551062,1.1595492000000003,2.7790525257084724,-5.2
1516,2016-01-31,Genoa,Fiorentina,0.0,0.0,2,3,0,0,D,1645.77,1762.33,-116.56,1,1,7,7,6,7,2,1,2,3,0,2,9.0,6.0,8.0,6.0,13,12,0,0,0.937274,0.584227,7.604651162790698,4.689655172413793,3.0,6.0,1.5643850000000001,1.2243756,7.013670324459798,8.733632205632206,4.8,4.0,0.9578521999999999,1.002163,5.339612339612339,11.692791327913278,4.2,4.4,0.6065328000000002,0.22221259999999998,1.674057984847459,0.5999999999999996
1516,2016-01-31,Milan,Inter,3.0,0.0,3,1,0,0,H,1706.1,1731.23,-25.13,3,0,8,8,8,10,2,2,1,1,2,2,9.0,6.0,4.0,5.0,18,14,0,1,2.31764,1.75777,6.0,10.095238095238097,7.0,4.0,1.8275859999999997,1.0891016,7.407649346058678,9.592658730158728,7.0,5.4,1.3647122,1.3031160000000002,7.374282131661443,8.30643507030604,7.2,4.6,0.46287379999999967,-0.21401440000000016,0.03336721439723522,-0.20000000000000018
1516,2016-01-31,Napoli,Empoli,5.0,1.0,3,3,0,0,H,1841.81,1642.04,199.77,3,0,15,9,13,11,5,0,0,2,2,1,17.0,6.0,7.0,6.0,6,17,1,0,2.68666,0.239824,7.324324324324325,12.6875,8.0,2.0,2.668054,0.756235,9.493615705931495,15.149838816465003,8.8,4.8,1.1870066000000001,1.33084,6.768549524487287,9.579675194112644,5.8,3.6,1.4810474,-0.574605,2.725066181444208,3.000000000000001
1516,2016-01-31,Torino,Verona,0.0,0.0,0,4,0,0,D,1654.22,1552.69,101.53,1,1,4,4,7,3,1,1,3,0,3,2,6.0,8.0,3.0,7.0,16,10,0,0,1.61682,0.546912,6.24,7.290322580645161,11.0,5.0,1.5519978,1.1353332,10.70922057886013,8.768670150987225,4.6,6.0,1.4693606000000001,1.4457460000000002,11.321925053504001,6.80030303030303,5.2,5.4,0.08263719999999997,-0.31041280000000016,-0.6127044746438717,-0.6000000000000005
1516,2016-01-31,Udinese,Lazio,0.0,0.0,3,4,1,1,D,1577.82,1729.08,-151.26,1,1,6,6,7,7,2,0,3,3,2,0,5.0,11.0,11.0,5.0,10,13,2,2,0.435839,0.870348,22.90909090909091,4.678571428571429,1.0,5.0,1.1764884,1.539674,15.766257272139622,8.770830982555122,2.4,6.4,1.4799202,0.8775022,7.8472202056866305,7.373571428571428,6.0,2.2,-0.30343180000000003,0.6621718,7.919037066452992,-3.6
1516,2016-02-02,Sassuolo,Roma,0.0,2.0,1,3,0,1,A,1643.06,1749.72,-106.66,0,3,5,8,6,4,1,2,2,1,3,1,4.0,7.0,8.0,7.0,10,10,0,0,1.39147,2.61936,8.4,9.952380952380953,4.0,6.0,1.2730982000000002,1.5866438,8.701574048974429,7.28746794864131,4.2,7.6,1.4885908,1.0806555999999998,10.877211632453568,12.52755183413078,5.8,4.6,-0.21549259999999992,0.5059882000000002,-2.175637583479139,-1.5999999999999996
1516,2016-02-03,Empoli,Udinese,1.0,1.0,3,6,0,0,D,1637.41,1579.91,57.5,1,1,5,8,7,6,1,2,2,1,1,3,5.0,9.0,4.0,11.0,16,11,0,2,2.10015,0.665742,3.111111111111111,7.375,9.0,1.0,0.8454113999999999,1.61645,7.846049524487287,9.672317836755287,4.8,3.6,0.9593702000000001,1.6133456000000002,17.901016630428394,8.083468345192482,2.4,6.4,-0.11395880000000014,0.003104399999999785,-10.054967105941106,2.4
1516,2016-02-03,Fiorentina,Carpi,2.0,1.0,5,3,0,0,H,1761.21,1533.06,228.15,3,0,7,7,10,5,2,1,2,2,3,0,6.0,6.0,6.0,4.0,14,10,0,2,0.630181,0.959221,6.631578947368421,7.589743589743589,4.0,2.0,0.8742436,1.1439482,5.1139070104587345,9.355388227138086,4.4,4.8,0.9808534,1.256802,8.055121816168327,6.319410882793898,3.8,5.2,-0.10660979999999998,-0.1128537999999999,-2.941214805709593,0.6000000000000005
1516,2016-02-03,Frosinone,Bologna,1.0,0.0,2,5,0,1,H,1466.6,1569.08,-102.48,3,0,2,5,4,12,0,2,3,3,1,1,6.0,14.0,8.0,5.0,9,13,0,1,1.81211,1.06771,6.294117647058823,7.35,5.0,6.0,0.4934462,2.0089067999999997,11.879937304075234,6.927783926218709,2.8,9.4,1.4403499999999998,1.0840298000000002,9.112879927090452,8.664917184265011,4.4,4.8,-0.9469037999999999,0.9248769999999995,2.7670573769847824,-1.6000000000000005
1516,2016-02-03,Inter,Chievo,1.0,0.0,3,5,0,0,H,1719.52,1618.53,100.99,3,0,5,8,7,9,1,2,2,1,2,2,3.0,6.0,6.0,12.0,14,12,0,1,2.4039,0.382305,6.56,6.439024390243903,15.0,4.0,1.6122002000000002,1.4870020000000002,8.093329750709062,7.25643507030604,7.4,5.8,0.9888528000000001,2.2111702,11.14242707580716,8.378742207843446,2.0,8.6,0.6233474000000001,-0.7241682,-3.0490973250980975,5.4
1516,2016-02-03,Juventus,Genoa,1.0,0.0,1,3,1,0,H,1933.81,1646.88,286.93,3,0,15,9,15,5,5,0,0,2,2,1,14.0,1.0,9.0,4.0,12,14,0,0,0.716861,0.184361,8.16,6.095238095238095,4.0,3.0,1.9539906000000002,0.3502967999999999,10.181047657989186,15.520550238292174,9.4,2.2,1.5740728000000002,0.9167569999999998,5.791743414160795,7.943563240114964,4.4,4.2,0.3799178000000001,-0.5664601999999999,4.389304243828391,5.0
1516,2016-02-03,Lazio,Napoli,0.0,2.0,4,2,0,0,A,1726.99,1846.44,-119.45,0,3,9,6,6,12,2,3,0,5,0,0,9.0,4.0,19.0,6.0,14,7,2,0,0.554354,1.55653,11.17948717948718,10.08,5.0,6.0,1.3743478,0.860604,6.532934491400917,10.65538961038961,6.8,1.8,2.441574,0.6442882,9.12648057079636,15.500242042271456,9.4,3.4,-1.0672262000000001,0.21631580000000006,-2.593546079395443,-2.6000000000000005
1516,2016-02-03,Palermo,Milan,0.0,2.0,3,0,0,0,A,1602.34,1717.81,-115.47,0,3,7,7,9,6,2,1,2,2,2,1,7.0,9.0,8.0,4.0,15,18,1,0,0.69714,2.3384,19.47058823529412,5.846153846153846,6.0,5.0,1.0727944,2.054946,9.375319885102494,7.031450217496729,4.8,8.2,1.503096,1.2339736000000001,7.625040650406504,9.335515873015874,5.4,5.2,-0.43030159999999995,0.8209724,1.7502792346959897,-0.6000000000000005
1516,2016-02-03,Sampdoria,Torino,2.0,2.0,3,3,0,0,D,1594.77,1649.48,-54.71,1,1,3,9,3,4,1,0,4,1,2,2,9.0,13.0,5.0,6.0,11,12,2,0,0.758631,1.84523,9.5,5.5,2.0,2.0,1.2520049999999998,1.8968479999999999,10.454970317039283,10.608683994999785,5.6,5.6,1.6636698000000003,0.9725535999999998,9.01322057886013,7.455306095687685,6.2,5.0,-0.4116648000000005,0.9242944000000001,1.441749738179153,-0.6000000000000005
1516,2016-02-03,Verona,Atalanta,2.0,1.0,2,4,0,1,H,1557.43,1592.7,-35.27,3,0,3,6,2,5,0,3,2,0,3,2,2.0,6.0,3.0,6.0,12,12,0,0,1.54232,1.36097,5.594594594594595,5.733333333333333,4.0,7.0,1.3466970000000003,1.469956,10.750359940003403,6.74830303030303,5.4,6.8,1.1119444,1.1278332,6.6378460424227015,8.008453915537505,5.8,3.2,0.2347526000000002,0.34212280000000006,4.112513897580701,-0.39999999999999947
1516,2016-02-06,Bologna,Fiorentina,1.0,1.0,2,3,0,1,D,1560.31,1763.23,-202.92,1,1,7,7,7,5,2,1,2,2,1,2,7.0,6.0,5.0,6.0,13,16,2,0,1.01612,0.470711,10.096774193548388,10.571428571428571,7.0,3.0,1.4035539999999997,1.0916818,8.490022784233311,8.563740713676776,4.8,4.4,0.7208058,1.149751,5.5753579350675535,9.384448056197915,4.0,4.0,0.6827481999999997,-0.05806920000000004,2.9146648491657574,0.7999999999999998
1516,2016-02-06,Genoa,Lazio,0.0,0.0,3,3,0,0,D,1645.39,1717.29,-71.9,1,1,8,5,4,8,2,2,1,2,2,1,7.0,2.0,9.0,6.0,11,16,0,2,0.335093,0.521845,8.0,5.05,8.0,8.0,1.2058570000000002,0.8243971999999999,6.043223465640846,6.975563240114964,4.0,4.4,1.3960424,1.1330202,7.865383651436284,10.99638961038961,7.6,2.6,-0.19018539999999984,-0.3086230000000001,-1.822160185795438,-3.5999999999999996
1516,2016-02-07,Atalanta,Empoli,0.0,0.0,3,4,0,0,D,1585.77,1633.67,-47.9,1,1,3,6,5,10,0,3,2,1,3,1,3.0,6.0,6.0,9.0,13,17,1,0,0.983654,0.588857,8.848484848484848,5.714285714285714,3.0,6.0,1.1638684,1.0535732,6.858586783163443,6.197961069750543,6.4,3.6,1.164063,1.5216884,7.099040977478741,8.601863291300742,5.4,3.4,-0.00019460000000015576,-0.46811519999999995,-0.2404541943152978,1.0
1516,2016-02-07,Frosinone,Juventus,0.0,2.0,3,1,0,0,A,1475.37,1935.31,-459.94,0,3,4,4,4,15,1,1,3,5,0,0,5.0,12.0,12.0,1.0,9,10,0,1,0.265668,1.57845,8.966666666666667,4.541666666666667,2.0,6.0,0.8195720000000002,1.7592807999999998,11.10427807486631,7.467349143610013,3.2,7.4,1.8042428000000001,0.3334343999999999,10.239714324655854,13.439597857339791,9.0,2.2,-0.9846708,1.4258463999999997,0.864563750210456,-5.8
1516,2016-02-07,Milan,Udinese,1.0,1.0,1,3,0,0,D,1727.88,1583.65,144.23,1,1,11,5,10,4,3,2,0,0,2,3,10.0,3.0,3.0,11.0,12,14,0,2,1.9269,1.45441,5.681818181818182,17.0,17.0,3.0,1.616006,1.1230636,7.434271419637274,11.136776377217554,5.0,5.6,0.7097946,1.8131056,16.446604865722513,7.7797646414887796,2.2,7.4,0.9062114,-0.690042,-9.01233344608524,2.8
1516,2016-02-07,Napoli,Carpi,1.0,0.0,1,5,0,1,H,1856.14,1531.05,325.09,3,0,15,9,13,5,5,0,0,2,2,1,19.0,5.0,7.0,6.0,7,12,0,2,2.27124,0.0810378,4.166666666666667,18.65,13.0,0.0,2.4807179999999995,0.543467,8.371051999367788,14.792139478168892,8.6,3.8,1.1338078,1.2936619999999999,7.8980705341170445,6.742278396405513,3.8,5.8,1.3469101999999995,-0.7501949999999998,0.4729814652507436,4.8
1516,2016-02-07,Roma,Sampdoria,2.0,1.0,2,3,0,0,H,1760.09,1594.07,166.02,3,0,8,5,8,4,2,2,1,0,1,4,7.0,4.0,8.0,13.0,11,13,1,2,1.46365,1.14306,10.692307692307692,16.736842105263158,11.0,9.0,1.5069268,0.9996096,9.767687822929759,12.643915470494417,6.2,4.8,1.1679992,1.8608059999999997,9.754970317039284,10.741116427432218,5.4,5.0,0.3389276000000001,-0.8611963999999998,0.012717505890474712,0.7999999999999998
1516,2016-02-07,Sassuolo,Palermo,2.0,2.0,3,1,0,1,D,1632.69,1592.27,40.42,1,1,2,8,3,4,0,2,3,2,1,2,3.0,9.0,6.0,8.0,8,15,0,1,2.28066,0.712807,4.2,10.48148148148148,14.0,4.0,1.1039401999999998,1.6663717999999998,8.897703081232493,8.333116552910603,4.0,6.2,1.0261809999999998,2.243152,11.780548643272429,7.335816121862633,4.8,8.0,0.07775920000000003,-0.5767802,-2.882845562039936,-0.7999999999999998
1516,2016-02-07,Torino,Chievo,1.0,2.0,3,3,0,0,A,1650.17,1614.52,35.65,0,3,6,3,5,6,1,3,1,1,1,3,7.0,7.0,3.0,10.0,12,14,0,1,0.955057,1.02676,8.448275862068966,6.307692307692308,6.0,2.0,1.6443938,0.8778637999999999,8.46805928853755,8.12115975422427,6.2,4.4,0.7059738,2.1864142,10.866595590219577,6.590742207843446,2.2,10.8,0.93842,-1.3085504000000003,-2.398536301682027,4.0
1516,2016-02-07,Verona,Inter,3.0,3.0,3,2,0,0,D,1564.36,1723.54,-159.18,1,1,6,6,5,7,1,3,1,1,2,2,4.0,4.0,3.0,6.0,12,15,0,0,1.30961,2.40052,13.772727272727272,3.32,4.0,3.0,1.6014264,1.44903,8.569278858922322,6.3216363636363635,5.6,7.0,1.8650702000000003,1.4620846,6.859875205254516,7.175009179124051,10.0,5.4,-0.2636438000000003,-0.013054600000000027,1.7094036536678061,-4.4
1516,2016-02-11,Lazio,Verona,5.0,2.0,1,0,0,0,H,1717.47,1566.61,150.86,3,0,6,6,5,3,1,3,1,1,4,0,6.0,5.0,7.0,6.0,15,13,2,0,4.18006,0.363488,5.424242424242424,14.285714285714286,14.0,3.0,1.1778674,1.0534344,6.248716984769617,11.729722943722944,8.0,4.0,1.2686864,1.7041080000000002,10.451097040740503,5.127303030303031,4.2,6.4,-0.09081899999999998,-0.6506736000000002,-4.202380055970886,3.8
1516,2016-02-12,Carpi,Roma,1.0,3.0,5,0,0,0,A,1529.9,1762.82,-232.92,0,3,5,2,8,6,1,2,2,3,1,1,5.0,6.0,8.0,4.0,16,10,3,1,0.873983,2.28532,13.379310344827584,5.333333333333333,1.0,14.0,0.8501973599999999,1.6826252,9.959499105545616,5.763847023856493,3.0,8.2,1.5932928,0.9888895999999999,8.893649361391297,14.457950558213716,7.6,5.6,-0.74309544,0.6937356,1.0658497441543187,-4.6
1516,2016-02-13,Chievo,Sassuolo,1.0,1.0,3,2,0,0,D,1625.82,1629.37,-3.55,1,1,4,7,5,8,1,1,3,0,3,2,4.0,11.0,4.0,8.0,15,10,1,0,1.50751,1.10703,7.384615384615385,7.772727272727272,8.0,10.0,0.8423928,2.1315956,9.667264486540649,7.31197632762566,2.0,10.6,1.3519262,1.4393592,7.284761904761905,9.423857293651343,6.8,5.2,-0.5095334,0.6922363999999999,2.382502581778744,-4.8
1516,2016-02-13,Empoli,Frosinone,1.0,2.0,2,6,0,0,A,1634.57,1473.54,161.03,0,3,4,4,8,1,0,4,1,1,1,3,5.0,9.0,4.0,9.0,15,10,0,0,2.54317,1.02693,4.666666666666667,7.5,19.0,2.0,1.0354184,1.3300972,7.0077517788724695,8.726398970675131,5.6,3.6,0.8091392000000001,1.4886247999999997,8.579429590017824,7.143682476943345,3.2,7.0,0.2262791999999999,-0.15852759999999977,-1.5716778111453547,2.3999999999999995
1516,2016-02-13,Juventus,Napoli,1.0,0.0,2,2,0,0,H,1937.14,1857.28,79.86,3,0,15,9,15,12,5,0,0,5,0,0,12.0,0.0,15.0,4.0,7,7,1,0,0.560005,0.223882,16.82608695652174,9.766666666666667,9.0,1.0,1.8715948,0.23356399999999988,9.093502203443732,13.271392729134664,8.8,2.0,2.34862,0.49610816,7.972385332701123,14.203957659987072,9.6,3.4,-0.4770251999999999,-0.26254416000000014,1.1211168707426094,-0.7999999999999989
1516,2016-02-14,Fiorentina,Inter,2.0,1.0,2,5,1,2,H,1759.79,1721.28,38.51,3,0,8,2,12,8,2,2,1,1,3,1,5.0,4.0,6.0,8.0,16,14,1,0,1.76114,0.638279,6.230769230769231,13.818181818181818,3.0,2.0,0.6683436,1.0304309999999999,6.8229769826866,8.777136228240925,4.4,4.2,1.9010302000000003,1.2765546000000003,6.5790476190476195,8.44568366592757,8.0,5.2,-1.2326866000000003,-0.24612360000000044,0.24392936363898077,-3.5999999999999996
1516,2016-02-14,Milan,Genoa,2.0,1.0,1,1,0,0,H,1722.21,1645.2,77.01,3,0,11,5,8,4,3,2,0,1,3,1,10.0,3.0,5.0,2.0,10,12,0,0,0.743611,1.08215,4.309523809523809,10.44,6.0,3.0,1.7620540000000002,1.2075816,7.037301722667576,11.524276377217555,7.4,5.4,1.0131296000000003,0.7958405999999998,6.311644518272425,6.555260209811934,5.2,4.8,0.7489243999999999,0.41174100000000013,0.7256572043951506,2.2
1516,2016-02-14,Palermo,Torino,1.0,3.0,0,2,0,0,A,1595.58,1638.87,-43.29,0,3,5,5,6,5,1,2,2,0,3,2,7.0,10.0,4.0,7.0,12,14,2,0,0.986373,3.01088,11.5,8.04,3.0,7.0,0.9437164000000001,2.104622,12.018511606235393,7.303088849135361,4.4,8.6,1.3139432,0.9528367999999998,8.321350824587705,7.574364882429398,5.8,4.4,-0.37022679999999986,1.1517852000000002,3.6971607816476872,-1.3999999999999995
1516,2016-02-14,Sampdoria,Atalanta,0.0,0.0,2,4,0,0,D,1591.34,1584.87,6.47,1,1,1,4,4,4,0,1,4,0,4,1,8.0,13.0,3.0,4.0,14,14,1,1,0.923922,0.22159,9.904761904761903,8.3,4.0,3.0,1.2436072,1.905198,11.140800276553453,10.8250325113483,6.6,5.8,1.2276736,0.9115985999999999,7.197980722557382,6.009239265239265,5.8,4.4,0.015933600000000103,0.9935994,3.9428195539960704,0.7999999999999998
1516,2016-02-14,Udinese,Bologna,0.0,1.0,0,1,0,0,A,1589.32,1563.76,25.56,0,3,3,6,7,9,0,3,2,2,2,1,3.0,10.0,8.0,6.0,16,13,2,2,1.73146,1.03902,5.4375,6.966666666666667,8.0,5.0,0.9353918,1.8986676,18.034840159840158,7.247556849280987,2.6,10.0,1.3609479999999998,1.116891,9.54095657031141,8.217156862745098,4.8,4.4,-0.42555619999999983,0.7817765999999999,8.493883589528748,-2.1999999999999997
1516,2016-02-19,Bologna,Juventus,0.0,0.0,2,2,0,0,D,1571.47,1938.24,-366.77,1,1,10,7,5,15,3,1,1,5,0,0,7.0,4.0,9.0,0.0,13,8,1,1,0.253376,0.824045,12.84,7.666666666666667,1.0,7.0,1.2787359999999999,1.2086850000000002,9.385718475073315,8.379656862745097,5.0,4.8,1.4471078000000002,0.21059479999999992,10.92768511198946,9.939011776753713,8.2,1.8,-0.1683718000000003,0.9980902000000003,-1.541966636916145,-3.1999999999999993
1516,2016-02-20,Inter,Sampdoria,3.0,1.0,3,2,0,0,H,1712.85,1585.7,127.15,3,0,5,2,7,4,1,2,2,0,2,3,6.0,9.0,7.0,11.0,14,15,2,1,1.91305,0.931898,10.833333333333334,5.896551724137931,4.0,7.0,1.8849718000000002,1.2913106,7.958683982683982,8.258504178748083,7.0,4.2,0.9673076,1.681676,12.204511278195488,10.478365844681635,5.6,5.8,0.9176642000000002,-0.39036539999999986,-4.245827295511506,1.4000000000000004
1516,2016-02-20,Verona,Chievo,3.0,1.0,2,4,1,1,H,1558.16,1620.47,-62.31,3,0,6,3,6,6,1,3,1,1,1,3,8.0,10.0,4.0,11.0,11,15,0,1,2.44214,1.28607,13.9375,3.083333333333333,6.0,2.0,1.1010719999999998,2.04623,9.645082003146518,5.048515151515152,4.2,7.2,0.9170368,2.1646674,8.815155305399209,7.611349368378012,3.4,12.2,0.18403519999999984,-0.11843739999999991,0.8299266977473092,0.8000000000000003
1516,2016-02-21,Atalanta,Fiorentina,2.0,3.0,4,2,1,0,A,1584.0,1759.74,-175.74,0,3,4,4,3,5,0,4,1,3,2,0,2.0,3.0,7.0,3.0,14,14,1,2,2.03351,1.94407,7.970588235294118,7.518518518518518,6.0,3.0,0.9345196000000001,0.9526688,7.424647389224049,6.606191646191645,4.8,3.8,0.8561720000000002,0.9486488000000002,7.308019717729335,9.696870152852899,4.0,4.0,0.07834759999999996,0.0040199999999998015,0.11662767149471343,0.7999999999999998
