league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
ITA-Serie A,2021,2021-01-23 Roma-Spezia,2,2020,15613,2021-01-23 14:00:00,95,260,Roma,Spezia,SPE,ROM,0,0.5956,3,1.46005,1.46005,-1.13446,14.523809523809524,4,3,2.1925,4,2.59451,2.59451,1.13446,10.121212121212121,6
ITA-Serie A,2021,2021-01-23 Udinese-Inter,2,2020,15614,2021-01-23 17:00:00,99,106,Udinese,Inter,INT,UDI,1,1.8531,0,0.725987,0.725987,0.515159,8.0,11,1,0.717,0,0.210828,0.210828,-0.515159,25.0,3
ITA-Serie A,2021,2021-01-24 Genoa-Cagliari,2,2020,15608,2021-01-24 14:00:00,101,116,Genoa,Cagliari,CAG,GEN,0,0.5545,0,1.27481,1.27481,-1.22017,12.285714285714286,12,3,2.2594000000000003,1,2.49498,2.49498,1.22017,13.956521739130435,4
ITA-Serie A,2021,2021-01-24 Juventus-Bologna,2,2020,15609,2021-01-24 11:30:00,98,97,Juventus,Bologna,BOL,JUV,0,0.0678,0,0.43025,0.43025,-3.09115,9.892857142857142,5,3,2.8977,2,3.5214,3.5214,3.09115,15.4375,10
ITA-Serie A,2021,2021-01-24 Lazio-Sassuolo,2,2020,15610,2021-01-24 17:00:00,96,104,Lazio,Sassuolo,SAS,LAZ,0,0.3913,1,0.657277,0.657277,-1.349793,11.565217391304348,2,3,2.4145,2,2.00707,2.00707,1.349793,12.884615384615385,11
ITA-Serie A,2021,2021-01-24 Parma Calcio 1913-Sampdoria,2,2020,15612,2021-01-24 19:45:00,230,102,Parma Calcio 1913,Sampdoria,SAM,PAR,3,2.2546999999999997,2,2.1892,2.1892,1.1350200000000001,10.96,4,0,0.5387,0,1.05418,1.05418,-1.1350200000000001,7.709677419354839,6
ITA-Serie A,2021,2021-01-24 Verona-Napoli,2,2020,15615,2021-01-24 14:00:00,94,105,Verona,Napoli,NAP,VER,0,0.4259,1,0.903544,0.903544,-1.447546,10.545454545454545,9,3,2.4061999999999997,3,2.35109,2.35109,1.447546,10.333333333333334,4
ITA-Serie A,2021,2021-01-29 Torino-Fiorentina,2,2020,15625,2021-01-29 19:45:00,113,110,Torino,Fiorentina,FIO,TOR,1,0.8898999999999999,1,1.48381,1.48381,-0.6798600000000001,10.7,5,1,1.8615999999999997,1,2.16367,2.16367,0.6798600000000001,5.394736842105263,8
ITA-Serie A,2021,2021-01-30 Bologna-AC Milan,2,2020,15619,2021-01-30 14:00:00,97,111,Bologna,AC Milan,MIL,BOL,3,2.6409,2,3.3292,1.6746,0.32910000000000017,8.344827586206897,9,0,0.2472,1,1.3455,1.3455,-0.32910000000000017,9.75,5
ITA-Serie A,2021,2021-01-30 Inter-Benevento,2,2020,15624,2021-01-30 19:45:00,106,222,Inter,Benevento,BEN,INT,0,0.1375,0,0.0,0.0,-1.65732,18.1,4,3,2.7250000000000005,4,1.65732,1.65732,1.65732,9.10344827586207,10
ITA-Serie A,2021,2021-01-30 Sampdoria-Juventus,2,2020,15617,2021-01-30 17:00:00,102,98,Sampdoria,Juventus,JUV,SAM,3,2.6013,2,1.63913,1.63913,1.398273,8.8,9,0,0.2457,0,0.240857,0.240857,-1.398273,18.695652173913043,2
ITA-Serie A,2021,2021-01-31 Atalanta-Lazio,2,2020,15618,2021-01-31 14:00:00,107,96,Atalanta,Lazio,LAZ,ATA,3,2.3025,3,2.39061,2.39061,1.2103700000000002,12.12,5,0,0.4944,1,1.18024,1.18024,-1.2103700000000002,5.9743589743589745,6
ITA-Serie A,2021,2021-01-31 Cagliari-Sassuolo,2,2020,15621,2021-01-31 14:00:00,116,104,Cagliari,Sassuolo,SAS,CAG,1,2.1891,1,1.89569,1.89569,1.016143,6.636363636363637,10,1,0.5856,1,0.879547,0.879547,-1.016143,22.176470588235293,3
ITA-Serie A,2021,2021-01-31 Crotone-Genoa,2,2020,15616,2021-01-31 14:00:00,115,101,Crotone,Genoa,GEN,CRO,3,1.908,3,1.25048,1.25048,0.61273,7.864864864864865,8,0,0.7884,0,0.63775,0.63775,-0.61273,9.421052631578947,2
ITA-Serie A,2021,2021-01-31 Napoli-Parma Calcio 1913,2,2020,15620,2021-01-31 17:00:00,105,230,Napoli,Parma Calcio 1913,PAR,NAP,0,0.8274,0,0.540369,0.540369,-0.517311,11.56,4,3,1.8378,2,1.05768,1.05768,0.517311,11.413793103448276,2
ITA-Serie A,2021,2021-01-31 Roma-Verona,2,2020,15623,2021-01-31 19:45:00,95,94,Roma,Verona,VER,ROM,0,0.3983,1,0.728479,0.728479,-1.4562809999999997,8.533333333333333,8,3,2.4337999999999997,3,2.18476,2.18476,1.4562809999999997,10.28,7
ITA-Serie A,2021,2021-01-31 Spezia-Udinese,2,2020,15622,2021-01-31 11:30:00,260,99,Spezia,Udinese,UDI,SPE,3,1.7776999999999998,1,1.20302,0.441717,-0.37431799999999993,14.0,1,0,0.8945,0,0.816035,0.816035,0.37431799999999993,5.222222222222222,2
ITA-Serie A,2021,2021-02-05 Fiorentina-Inter,2,2020,15629,2021-02-05 19:45:00,110,106,Fiorentina,Inter,INT,FIO,3,2.6604,2,2.48145,2.48145,1.9392,14.411764705882353,10,0,0.228,0,0.54225,0.54225,-1.9392,16.63157894736842,2
ITA-Serie A,2021,2021-02-06 Atalanta-Torino,2,2020,15634,2021-02-06 14:00:00,107,113,Atalanta,Torino,TOR,ATA,1,1.9373000000000002,3,2.80114,1.92686,-0.1307299999999998,12.090909090909092,6,1,0.8272999999999999,3,2.05759,2.05759,0.1307299999999998,5.72972972972973,10
ITA-Serie A,2021,2021-02-06 Genoa-Napoli,2,2020,15630,2021-02-06 19:45:00,101,105,Genoa,Napoli,NAP,GEN,0,2.0771,1,2.09283,2.09283,0.9991400000000001,6.033333333333333,11,3,0.6893,2,1.09369,1.09369,-0.9991400000000001,15.68,3
ITA-Serie A,2021,2021-02-06 Juventus-Roma,2,2020,15631,2021-02-06 17:00:00,98,95,Juventus,Roma,ROM,JUV,0,1.6652,0,0.652535,0.652535,0.40148,13.133333333333333,5,3,0.8633,2,0.251055,0.251055,-0.40148,31.333333333333332,6
ITA-Serie A,2021,2021-02-06 Sassuolo-Spezia,2,2020,15633,2021-02-06 14:00:00,104,260,Sassuolo,Spezia,SPE,SAS,3,1.9444,2,1.65222,1.65222,0.6781780000000001,8.866666666666667,7,0,0.7869999999999999,1,0.974042,0.974042,-0.6781780000000001,7.041666666666667,7
ITA-Serie A,2021,2021-02-07 AC Milan-Crotone,2,2020,15628,2021-02-07 14:00:00,111,115,AC Milan,Crotone,CRO,MIL,0,0.0786,0,0.483519,0.483519,-2.7827710000000003,10.476190476190476,4,3,2.8779,4,3.26629,3.26629,2.7827710000000003,10.8,8
ITA-Serie A,2021,2021-02-07 Benevento-Sampdoria,2,2020,15632,2021-02-07 11:30:00,222,102,Benevento,Sampdoria,SAM,BEN,1,1.9966000000000002,1,1.70084,1.70084,0.751736,5.2272727272727275,4,1,0.7579,1,0.949104,0.949104,-0.751736,11.75,7
ITA-Serie A,2021,2021-02-07 Lazio-Cagliari,2,2020,15627,2021-02-07 19:45:00,96,116,Lazio,Cagliari,CAG,LAZ,0,1.5594999999999999,0,1.23787,1.23787,0.22127000000000008,13.380952380952381,1,3,1.1329,1,1.0166,1.0166,-0.22127000000000008,8.045454545454545,12
ITA-Serie A,2021,2021-02-07 Parma Calcio 1913-Bologna,2,2020,15626,2021-02-07 17:00:00,230,97,Parma Calcio 1913,Bologna,BOL,PAR,3,1.9207,3,1.45085,1.45085,0.663648,12.875,3,0,0.8122,0,0.787202,0.787202,-0.663648,7.147058823529412,7
ITA-Serie A,2021,2021-02-07 Udinese-Verona,2,2020,15635,2021-02-07 14:00:00,99,94,Udinese,Verona,VER,UDI,0,0.1873,0,0.324304,0.324304,-1.8924360000000002,8.166666666666666,4,3,2.7060999999999997,2,2.21674,2.21674,1.8924360000000002,12.238095238095237,5
ITA-Serie A,2021,2021-02-12 Bologna-Benevento,2,2020,15637,2021-02-12 19:45:00,97,222,Bologna,Benevento,BEN,BOL,1,0.5275,1,0.80004,0.80004,-1.11918,10.32,5,1,2.2657,1,1.91922,1.91922,1.11918,7.458333333333333,10
ITA-Serie A,2021,2021-02-13 Napoli-Juventus,2,2020,15640,2021-02-13 17:00:00,105,98,Napoli,Juventus,JUV,NAP,0,2.078,0,2.01493,2.01493,1.719796,6.857142857142857,8,3,0.668,1,1.05643,0.295134,-1.719796,19.8,2
ITA-Serie A,2021,2021-02-13 Spezia-AC Milan,2,2020,15642,2021-02-13 19:45:00,260,111,Spezia,AC Milan,MIL,SPE,0,0.6383,0,0.522191,0.522191,-0.810599,9.875,0,3,2.0953999999999997,2,1.33279,1.33279,0.810599,8.911764705882353,9
ITA-Serie A,2021,2021-02-13 Torino-Genoa,2,2020,15639,2021-02-13 14:00:00,113,101,Torino,Genoa,GEN,TOR,1,0.9592,0,0.209162,0.209162,-0.197717,12.882352941176471,5,1,1.4593000000000003,0,0.406879,0.406879,0.197717,14.136363636363637,6
ITA-Serie A,2021,2021-02-14 Cagliari-Atalanta,2,2020,15636,2021-02-14 14:00:00,116,107,Cagliari,Atalanta,ATA,CAG,3,2.1215,1,0.966776,0.966776,0.7634299999999999,6.172413793103448,6,0,0.5339,0,0.203346,0.203346,-0.7634299999999999,13.066666666666666,4
ITA-Serie A,2021,2021-02-14 Crotone-Sassuolo,2,2020,15644,2021-02-14 17:00:00,115,104,Crotone,Sassuolo,SAS,CRO,3,2.6794,2,2.7814,2.0201,1.2821209999999996,5.470588235294118,13,0,0.2122,1,0.737979,0.737979,-1.2821209999999996,16.0,4
ITA-Serie A,2021,2021-02-14 Inter-Lazio,2,2020,15641,2021-02-14 19:45:00,106,96,Inter,Lazio,LAZ,INT,0,0.3922,1,0.975673,0.975673,-0.679087,16.142857142857142,11,3,2.4454,3,2.41606,1.65476,0.679087,39.625,10
ITA-Serie A,2021,2021-02-14 Roma-Udinese,2,2020,15645,2021-02-14 11:30:00,95,99,Roma,Udinese,UDI,ROM,0,0.054,0,0.310308,0.310308,-1.9098220000000001,11.464285714285714,4,3,2.9073,3,2.98143,2.22013,1.9098220000000001,8.833333333333334,12
ITA-Serie A,2021,2021-02-14 Sampdoria-Fiorentina,2,2020,15638,2021-02-14 14:00:00,102,110,Sampdoria,Fiorentina,FIO,SAM,0,1.2354,1,1.28041,1.28041,-0.09331999999999985,7.0,6,3,1.4637,2,1.37373,1.37373,0.09331999999999985,7.074074074074074,3
ITA-Serie A,2021,2021-02-15 Verona-Parma Calcio 1913,2,2020,15643,2021-02-15 19:45:00,94,230,Verona,Parma Calcio 1913,PAR,VER,0,1.3659000000000001,1,1.28195,0.520654,-0.739276,7.95,3,3,1.3155,2,1.25993,1.25993,0.739276,5.146341463414634,8
ITA-Serie A,2021,2021-02-19 Cagliari-Torino,2,2020,15653,2021-02-19 19:45:00,116,113,Cagliari,Torino,TOR,CAG,3,1.7084000000000001,1,1.16138,1.16138,0.35658500000000004,6.291666666666667,9,0,0.9758,0,0.804795,0.804795,-0.35658500000000004,7.037037037037037,6
ITA-Serie A,2021,2021-02-19 Fiorentina-Spezia,2,2020,15652,2021-02-19 17:30:00,110,260,Fiorentina,Spezia,SPE,FIO,0,0.48250000000000004,0,0.854682,0.854682,-1.228078,9.15,7,3,2.3212,3,2.08276,2.08276,1.228078,12.333333333333334,7
ITA-Serie A,2021,2021-02-20 Genoa-Verona,2,2020,15655,2021-02-20 17:00:00,101,94,Genoa,Verona,VER,GEN,1,1.5608,2,1.17826,1.17826,0.23539100000000013,9.964285714285714,10,1,1.1360000000000001,2,0.942869,0.942869,-0.23539100000000013,7.857142857142857,4
ITA-Serie A,2021,2021-02-20 Lazio-Sampdoria,2,2020,15651,2021-02-20 14:00:00,96,102,Lazio,Sampdoria,SAM,LAZ,0,1.2879,0,1.27226,1.27226,-0.09661000000000008,9.96875,6,3,1.428,1,1.36887,1.36887,0.09661000000000008,6.266666666666667,10
ITA-Serie A,2021,2021-02-20 Sassuolo-Bologna,2,2020,15646,2021-02-20 19:45:00,104,97,Sassuolo,Bologna,BOL,SAS,1,0.4948,1,0.547118,0.547118,-1.207192,23.8,4,1,2.2777000000000003,1,1.75431,1.75431,1.207192,3.3703703703703702,28
ITA-Serie A,2021,2021-02-21 AC Milan-Inter,2,2020,15648,2021-02-21 14:00:00,111,106,AC Milan,Inter,INT,MIL,3,2.7178,3,2.95518,2.95518,2.247915,21.307692307692307,8,0,0.1948,0,0.707265,0.707265,-2.247915,10.136363636363637,12
ITA-Serie A,2021,2021-02-21 Atalanta-Napoli,2,2020,15649,2021-02-21 17:00:00,107,105,Atalanta,Napoli,NAP,ATA,0,0.1784,2,0.624734,0.624734,-2.059746,12.7,2,3,2.7185,4,2.68448,2.68448,2.059746,9.657894736842104,12
ITA-Serie A,2021,2021-02-21 Benevento-Roma,2,2020,15650,2021-02-21 19:45:00,222,95,Benevento,Roma,ROM,BEN,1,2.0338,0,0.917367,0.917367,0.669027,3.8666666666666667,8,1,0.6118,0,0.24834,0.24834,-0.669027,23.23076923076923,0
ITA-Serie A,2021,2021-02-21 Parma Calcio 1913-Udinese,2,2020,15654,2021-02-21 11:30:00,230,99,Parma Calcio 1913,Udinese,UDI,PAR,1,0.5163,2,1.34636,1.34636,-0.6113200000000001,9.791666666666666,6,1,2.3163,2,2.71894,1.95768,0.6113200000000001,10.727272727272727,8
ITA-Serie A,2021,2021-02-22 Juventus-Crotone,2,2020,15647,2021-02-22 19:45:00,98,115,Juventus,Crotone,CRO,JUV,0,0.06,0,0.654355,0.654355,-3.7662250000000004,18.166666666666668,4,3,2.9099999999999997,3,4.42058,4.42058,3.7662250000000004,10.1,5
ITA-Serie A,2021,2021-02-27 Bologna-Lazio,2,2020,15662,2021-02-27 17:00:00,97,96,Bologna,Lazio,LAZ,BOL,0,2.2423,0,2.4983,1.737,0.43249000000000004,5.457142857142857,20,3,0.5587,2,1.30451,1.30451,-0.43249000000000004,13.764705882352942,4
ITA-Serie A,2021,2021-02-27 Spezia-Parma Calcio 1913,2,2020,15664,2021-02-27 14:00:00,260,230,Spezia,Parma Calcio 1913,PAR,SPE,1,1.0834,2,1.22437,1.22437,-0.27824000000000004,8.461538461538462,4,1,1.6336,2,1.50261,1.50261,0.27824000000000004,5.486486486486487,4
ITA-Serie A,2021,2021-02-27 Verona-Juventus,2,2020,15661,2021-02-27 19:45:00,94,98,Verona,Juventus,JUV,VER,1,1.8082,1,1.22214,1.22214,0.52174,6.782608695652174,8,1,0.8856999999999999,1,0.7004,0.7004,-0.52174,6.486486486486487,6
ITA-Serie A,2021,2021-02-28 Crotone-Cagliari,2,2020,15658,2021-02-28 14:00:00,115,116,Crotone,Cagliari,CAG,CRO,3,1.9536000000000002,2,1.47542,0.714116,-0.145652,10.5,2,0,0.7764,0,0.859768,0.859768,0.145652,6.222222222222222,8
ITA-Serie A,2021,2021-02-28 Inter-Genoa,2,2020,15660,2021-02-28 14:00:00,106,101,Inter,Genoa,GEN,INT,0,0.0603,0,0.104998,0.104998,-2.7506519999999997,21.466666666666665,0,3,2.8935,3,2.85565,2.85565,2.7506519999999997,13.692307692307692,15
ITA-Serie A,2021,2021-02-28 Napoli-Benevento,2,2020,15657,2021-02-28 17:00:00,105,222,Napoli,Benevento,BEN,NAP,0,0.1366,0,0.430179,0.430179,-1.9184010000000002,17.11111111111111,2,3,2.7676,2,2.34858,2.34858,1.9184010000000002,8.692307692307692,5
ITA-Serie A,2021,2021-02-28 Roma-AC Milan,2,2020,15663,2021-02-28 19:45:00,95,111,Roma,AC Milan,MIL,ROM,3,2.5819,2,3.2493,2.488,1.29,11.958333333333334,5,0,0.3061,1,1.198,1.198,-1.29,9.607142857142858,10
ITA-Serie A,2021,2021-02-28 Sampdoria-Atalanta,2,2020,15656,2021-02-28 11:30:00,102,107,Sampdoria,Atalanta,ATA,SAM,3,2.0886,2,1.37431,1.37431,0.9151769999999999,11.5,12,0,0.6393,0,0.459133,0.459133,-0.9151769999999999,10.966666666666667,3
ITA-Serie A,2021,2021-02-28 Udinese-Fiorentina,2,2020,15659,2021-02-28 14:00:00,99,110,Udinese,Fiorentina,FIO,UDI,0,0.6983999999999999,0,0.393598,0.393598,-0.615562,10.7,7,3,1.9689,1,1.00916,1.00916,0.615562,16.5,3
ITA-Serie A,2021,2021-03-02 Juventus-Spezia,2,2020,15670,2021-03-02 19:45:00,98,260,Juventus,Spezia,SPE,JUV,0,0.4194,0,1.26299,0.501688,-2.115252,11.708333333333334,11,3,2.4042000000000003,3,2.61694,2.61694,2.115252,9.72,16
ITA-Serie A,2021,2021-03-03 AC Milan-Udinese,2,2020,15672,2021-03-03 19:45:00,111,99,AC Milan,Udinese,UDI,MIL,1,0.8069,1,0.772446,0.772446,0.220978,10.615384615384615,4,1,1.8578,1,1.31277,0.551468,-0.220978,6.0,14
ITA-Serie A,2021,2021-03-03 Atalanta-Crotone,2,2020,15675,2021-03-03 19:45:00,107,115,Atalanta,Crotone,CRO,ATA,0,0.0623,1,0.599388,0.599388,-3.234802,15.25,1,3,2.9003,5,3.83419,3.83419,3.234802,7.6,16
ITA-Serie A,2021,2021-03-03 Benevento-Verona,2,2020,15673,2021-03-03 19:45:00,222,94,Benevento,Verona,VER,BEN,3,2.5556000000000005,3,1.81493,1.81493,1.469215,9.52,10,0,0.2888,0,0.345715,0.345715,-1.469215,13.529411764705882,8
ITA-Serie A,2021,2021-03-03 Cagliari-Bologna,2,2020,15674,2021-03-03 19:45:00,116,97,Cagliari,Bologna,BOL,CAG,0,0.9702999999999999,0,0.572194,0.572194,-0.34628100000000006,4.954545454545454,5,3,1.6789,1,0.918475,0.918475,0.34628100000000006,10.064516129032258,3
ITA-Serie A,2021,2021-03-03 Fiorentina-Roma,2,2020,15668,2021-03-03 19:45:00,110,95,Fiorentina,Roma,ROM,FIO,3,2.2301,2,1.38176,1.38176,0.9415500000000001,7.5,7,0,0.515,1,0.44021,0.44021,-0.9415500000000001,17.058823529411764,2
ITA-Serie A,2021,2021-03-03 Genoa-Sampdoria,2,2020,15669,2021-03-03 19:45:00,101,102,Genoa,Sampdoria,SAM,GEN,1,1.5579,1,0.554452,0.554452,0.27200399999999997,12.192307692307692,4,1,0.9609,1,0.282448,0.282448,-0.27200399999999997,9.34375,6
ITA-Serie A,2021,2021-03-03 Sassuolo-Napoli,2,2020,15667,2021-03-03 17:30:00,104,105,Sassuolo,Napoli,NAP,SAS,1,1.425,3,2.54342,1.78212,0.832316,21.0,7,1,1.3107,3,2.4724,0.949804,-0.832316,9.26923076923077,7
ITA-Serie A,2021,2021-03-04 Parma Calcio 1913-Inter,2,2020,15666,2021-03-04 19:45:00,230,106,Parma Calcio 1913,Inter,INT,PAR,3,2.7995,2,3.45928,3.45928,2.651345,12.10344827586207,11,0,0.1367,1,0.807935,0.807935,-2.651345,17.055555555555557,3
ITA-Serie A,2021,2021-03-06 Juventus-Lazio,2,2020,15681,2021-03-06 19:45:00,98,96,Juventus,Lazio,LAZ,JUV,0,0.8059999999999999,1,0.876141,0.876141,0.18828899999999993,13.695652173913043,7,3,1.9186999999999999,3,1.44911,0.687852,-0.18828899999999993,7.7894736842105265,4
ITA-Serie A,2021,2021-03-06 Spezia-Benevento,2,2020,15677,2021-03-06 14:00:00,260,222,Spezia,Benevento,BEN,SPE,1,0.2589,1,0.319654,0.319654,-1.362286,15.363636363636363,5,1,2.5839,1,1.68194,1.68194,1.362286,4.857142857142857,3
ITA-Serie A,2021,2021-03-06 Udinese-Sassuolo,2,2020,15684,2021-03-06 17:00:00,99,104,Udinese,Sassuolo,SAS,UDI,0,0.742,0,0.944927,0.944927,-0.779173,4.1875,7,3,1.9951000000000003,2,1.7241,1.7241,0.779173,28.333333333333332,8
ITA-Serie A,2021,2021-03-07 Crotone-Torino,2,2020,15685,2021-03-07 14:00:00,115,113,Crotone,Torino,TOR,CRO,0,0.9185000000000001,2,1.97011,1.97011,0.12902999999999998,5.344827586206897,6,3,1.8482,4,2.60234,1.84108,-0.12902999999999998,9.954545454545455,4
ITA-Serie A,2021,2021-03-07 Fiorentina-Parma Calcio 1913,2,2020,15683,2021-03-07 14:00:00,110,230,Fiorentina,Parma Calcio 1913,PAR,FIO,1,2.4333,3,2.66766,1.90636,0.65116,6.103448275862069,4,1,0.396,3,1.2552,1.2552,-0.65116,12.48,3
ITA-Serie A,2021,2021-03-07 Napoli-Bologna,2,2020,15678,2021-03-07 19:45:00,105,97,Napoli,Bologna,BOL,NAP,0,0.9421,1,0.770095,0.770095,-0.45452500000000007,8.37037037037037,5,3,1.7584,3,1.22462,1.22462,0.45452500000000007,11.708333333333334,3
ITA-Serie A,2021,2021-03-07 Roma-Genoa,2,2020,15680,2021-03-07 11:30:00,95,101,Roma,Genoa,GEN,ROM,0,0.521,0,0.22588,0.22588,-0.8870399999999999,14.4,1,3,2.1617,1,1.11292,1.11292,0.8870399999999999,12.74074074074074,11
ITA-Serie A,2021,2021-03-07 Sampdoria-Cagliari,2,2020,15679,2021-03-07 17:00:00,102,116,Sampdoria,Cagliari,CAG,SAM,1,1.8273000000000001,2,0.979884,0.979884,0.45239399999999996,12.25,2,1,0.8307,2,0.52749,0.52749,-0.45239399999999996,10.75,4
ITA-Serie A,2021,2021-03-07 Verona-AC Milan,2,2020,15682,2021-03-07 14:00:00,94,111,Verona,AC Milan,MIL,VER,3,1.2342,2,1.02359,1.02359,-0.09775,9.714285714285714,2,0,1.4472,0,1.12134,1.12134,0.09775,8.652173913043478,3
ITA-Serie A,2021,2021-03-08 Inter-Atalanta,2,2020,15676,2021-03-08 19:45:00,106,107,Inter,Atalanta,ATA,INT,0,1.8001,0,0.676989,0.676989,0.495478,8.941176470588236,4,3,0.7321,1,0.181511,0.181511,-0.495478,11.166666666666666,4
ITA-Serie A,2021,2021-03-12 Atalanta-Spezia,2,2020,15693,2021-03-12 19:45:00,107,260,Atalanta,Spezia,SPE,ATA,0,0.7871999999999999,1,1.24595,1.24595,-0.7667200000000001,18.0,8,3,1.9551,3,2.01267,2.01267,0.7667200000000001,12.962962962962964,9
ITA-Serie A,2021,2021-03-12 Lazio-Crotone,2,2020,15686,2021-03-12 14:00:00,96,115,Lazio,Crotone,CRO,LAZ,0,0.5704,2,1.38008,0.618824,-2.086286,21.133333333333333,0,3,2.2495,3,2.70511,2.70511,2.086286,5.852941176470588,7
ITA-Serie A,2021,2021-03-13 Benevento-Fiorentina,2,2020,15687,2021-03-13 17:00:00,222,110,Benevento,Fiorentina,FIO,BEN,3,1.9036,4,2.26928,2.26928,0.7262800000000003,12.32,3,0,0.8739999999999999,1,1.543,1.543,-0.7262800000000003,6.7727272727272725,6
ITA-Serie A,2021,2021-03-13 Genoa-Udinese,2,2020,15694,2021-03-13 19:45:00,101,99,Genoa,Udinese,UDI,GEN,1,1.6023,1,1.91532,1.15402,-0.4938199999999999,43.57142857142857,7,1,1.1097,1,1.64784,1.64784,0.4938199999999999,8.392857142857142,3
ITA-Serie A,2021,2021-03-13 Sassuolo-Verona,2,2020,15695,2021-03-13 14:00:00,104,94,Sassuolo,Verona,VER,SAS,0,1.2773,2,1.47961,1.47961,-0.08414999999999995,6.964285714285714,9,3,1.4633,3,1.56376,1.56376,0.08414999999999995,15.473684210526315,6
ITA-Serie A,2021,2021-03-14 AC Milan-Napoli,2,2020,15690,2021-03-14 19:45:00,111,105,AC Milan,Napoli,NAP,MIL,3,1.2383,1,1.34959,1.34959,-0.13405,14.8,7,0,1.4717,0,1.48364,1.48364,0.13405,13.2,3
ITA-Serie A,2021,2021-03-14 Bologna-Sampdoria,2,2020,15692,2021-03-14 11:30:00,97,102,Bologna,Sampdoria,SAM,BOL,0,0.8584,1,1.56796,1.56796,-0.6985599999999998,8.423076923076923,9,3,1.9198,3,2.26652,2.26652,0.6985599999999998,10.08695652173913,6
ITA-Serie A,2021,2021-03-14 Cagliari-Juventus,2,2020,15689,2021-03-14 17:00:00,116,98,Cagliari,Juventus,JUV,CAG,3,2.5711999999999997,3,2.33997,1.57868,0.9217290000000001,15.6875,10,0,0.2834,1,0.656951,0.656951,-0.9217290000000001,11.482758620689655,8
ITA-Serie A,2021,2021-03-14 Parma Calcio 1913-Roma,2,2020,15691,2021-03-14 14:00:00,230,95,Parma Calcio 1913,Roma,ROM,PAR,0,1.0116,0,1.6811,1.6811,0.34543999999999997,7.6875,19,3,1.7382,2,2.09688,1.33566,-0.34543999999999997,11.826086956521738,3
ITA-Serie A,2021,2021-03-14 Torino-Inter,2,2020,15688,2021-03-14 14:00:00,113,106,Torino,Inter,INT,TOR,3,2.2613,2,2.51476,1.75346,0.3985400000000001,6.5,12,0,0.5279,1,1.35492,1.35492,-0.3985400000000001,28.307692307692307,0
ITA-Serie A,2021,2021-03-17 Torino-Sassuolo,2,2020,15665,2021-03-17 14:00:00,113,104,Torino,Sassuolo,SAS,TOR,0,0.7998,2,1.41405,1.41405,-0.73855,7.896551724137931,8,3,1.9677,3,2.1526,2.1526,0.73855,11.52,6
ITA-Serie A,2021,2021-03-19 Parma Calcio 1913-Genoa,2,2020,15699,2021-03-19 19:45:00,230,101,Parma Calcio 1913,Genoa,GEN,PAR,3,0.5076,2,0.896292,0.896292,-1.200568,21.705882352941178,0,0,2.2887,1,2.09686,2.09686,1.200568,6.966666666666667,9
ITA-Serie A,2021,2021-03-20 Crotone-Bologna,2,2020,15697,2021-03-20 14:00:00,115,97,Crotone,Bologna,BOL,CRO,3,2.4518,3,3.85076,3.85076,2.6658800000000005,5.517241379310345,9,0,0.4238,2,1.94617,1.18488,-2.6658800000000005,8.55,8
ITA-Serie A,2021,2021-03-20 Spezia-Cagliari,2,2020,15698,2021-03-20 17:00:00,260,116,Spezia,Cagliari,CAG,SPE,0,2.555,1,2.95218,2.95218,1.9139099999999998,11.5,8,3,0.3209,2,1.03827,1.03827,-1.9139099999999998,8.777777777777779,6
ITA-Serie A,2021,2021-03-21 Fiorentina-AC Milan,2,2020,15701,2021-03-21 17:00:00,110,111,Fiorentina,AC Milan,MIL,FIO,3,2.4729,3,1.83261,1.83261,1.3875540000000002,7.1,8,0,0.35459999999999997,2,0.445056,0.445056,-1.3875540000000002,15.157894736842104,2
ITA-Serie A,2021,2021-03-21 Juventus-Benevento,2,2020,15704,2021-03-21 14:00:00,98,222,Juventus,Benevento,BEN,JUV,3,0.1575,1,0.247326,0.247326,-2.064634,11.25925925925926,4,0,2.7414,0,2.31196,2.31196,2.064634,3.103448275862069,4
ITA-Serie A,2021,2021-03-21 Roma-Napoli,2,2020,15702,2021-03-21 19:45:00,95,105,Roma,Napoli,NAP,ROM,3,1.6387999999999998,2,1.07404,1.07404,0.34074400000000016,12.148148148148149,6,0,1.034,0,0.733296,0.733296,-0.34074400000000016,15.80952380952381,8
ITA-Serie A,2021,2021-03-21 Sampdoria-Torino,2,2020,15705,2021-03-21 14:00:00,102,113,Sampdoria,Torino,TOR,SAM,0,1.2575,0,0.739358,0.739358,-0.03499000000000008,5.434782608695652,4,3,1.3637,1,0.774348,0.774348,0.03499000000000008,11.44,3
ITA-Serie A,2021,2021-03-21 Udinese-Lazio,2,2020,15700,2021-03-21 14:00:00,99,96,Udinese,Lazio,LAZ,UDI,3,1.0602999999999998,1,1.51277,1.51277,-0.40796999999999994,12.35,6,0,1.6876,0,1.92074,1.92074,0.40796999999999994,16.470588235294116,6
